facility_id,true_positive,latitude,longitude,new_cafo
north-carolina_montgomery_10243_287_6_1_0_17_361_13680_00,1,35.4759437688,-79.8581293989,0
north-carolina_montgomery_12511_287_6_1_0_17_379_13622_00,1,35.3240249011,-79.8033637628,0
north-carolina_montgomery_12639_287_6_1_0_17_380_13620_00,1,35.3200833594,-79.7976610844,0
north-carolina_montgomery_12688_287_6_1_0_17_380_13669_00,1,35.4441730473,-79.7950466958,0
north-carolina_montgomery_12957_287_6_1_0_17_382_13678_00,1,35.4695795065,-79.7900442402,0
north-carolina_montgomery_13613_287_6_1_0_17_387_13684_00,1,35.4842728831,-79.7721693808,0
north-carolina_montgomery_13950_287_6_1_0_17_390_13632_00,0,35.3482798461,-79.765458741,0
north-carolina_montgomery_14092_287_6_1_0_17_391_13652_00,1,35.4017711354,-79.7635325181,1
north-carolina_montgomery_14261_287_6_1_0_17_393_13591_00,1,35.2426051661,-79.758573593,0
north-carolina_montgomery_16086_287_6_1_0_17_430_13562_00,1,35.1678985135,-79.643072924,1
north-carolina_montgomery_2807_287_6_1_0_17_307_13604_00,1,35.2804791376,-80.0271275023,0
north-carolina_montgomery_3938_287_6_1_0_17_315_13594_00,1,35.2527435752,-80.0058649908,0
north-carolina_montgomery_5194_287_6_1_0_17_324_13608_00,1,35.2903621421,-79.9758054684,0
north-carolina_montgomery_7822_287_6_1_0_17_343_13655_00,1,35.4115601908,-79.9152809151,0
north-carolina_montgomery_7826_287_6_1_0_17_343_13659_00,1,35.4206719021,-79.9125029137,0
north-carolina_montgomery_9333_287_6_1_0_17_354_13687_00,1,35.4921942849,-79.8791000721,0
north-carolina_moore_10161_287_6_1_0_17_473_13639_00,1,35.365554694,-79.5028229038,0
north-carolina_moore_111_287_6_1_0_17_394_13684_00,1,35.4829407149,-79.751198663,0
north-carolina_moore_13044_287_6_1_0_17_489_13652_00,1,35.397376726,-79.4538189833,0
north-carolina_moore_14785_287_6_1_0_17_499_13609_00,0,35.2863728151,-79.4241348322,0
north-carolina_moore_19185_287_6_1_0_17_528_13625_00,1,35.3282649024,-79.3287844867,0
north-carolina_moore_20240_287_6_1_0_17_539_13614_00,1,35.2974420949,-79.2982619498,0
north-carolina_moore_20405_287_6_1_0_17_541_13608_00,1,35.2829553354,-79.288870642,0
north-carolina_moore_239_287_6_1_0_17_398_13660_00,1,35.4218166192,-79.7408569935,0
north-carolina_moore_3125_287_6_1_0_17_428_13687_00,1,35.4913748823,-79.64565303,1
north-carolina_moore_5770_287_6_1_0_17_448_13576_10,0,35.2037523531,-79.5851023947,0
north-carolina_moore_8189_287_6_1_0_17_462_13597_00,1,35.255607214,-79.5412581661,0
north-carolina_moore_9295_287_6_1_0_17_468_13652_00,1,35.396973466,-79.5208665166,0
north-carolina_nash_2771_287_6_1_0_17_902_13894_00,1,36.0004085564,-78.1254737056,1
north-carolina_nash_2817_287_6_1_0_17_903_13832_00,0,35.8395363414,-78.1292910855,0
north-carolina_nash_4409_287_6_1_0_17_916_13883_00,0,35.9695742414,-78.08254472,0
north-carolina_nash_5564_287_6_1_0_17_925_13830_00,0,35.8329756491,-78.0596038948,0
north-carolina_nash_5653_287_6_1_0_17_925_13919_00,1,36.0624061481,-78.0516705935,1
north-carolina_nash_6209_287_6_1_0_17_929_13899_00,0,36.0112294504,-78.039684737,0
north-carolina_nash_6381_287_6_1_0_17_930_13923_00,0,36.0725668453,-78.0351878274,0
north-carolina_nash_6803_287_6_1_0_17_933_13893_00,1,35.9931736872,-78.0286134481,0
north-carolina_pender_6487_287_6_1_0_17_936_13401_00,1,34.7219125889,-78.0658260579,0
north-carolina_pender_9707_287_6_1_0_17_957_13396_00,1,34.7073687071,-78.0001180915,1
north-carolina_pender_9812_287_6_1_0_17_958_13350_00,1,34.588488314,-78.0000833294,0
north-carolina_person_3250_287_6_1_0_17_606_14055_00,0,36.4352725123,-79.0590080394,0
north-carolina_polk_3665_287_6_1_0_17_-374_13599_00,0,35.2646043736,-82.1790553651,0
north-carolina_randolph_10138_287_6_1_0_17_360_13738_00,1,35.624108449,-79.8580345364,1
north-carolina_randolph_10362_287_6_1_0_17_361_13806_00,1,35.8022914606,-79.8515952697,1
north-carolina_randolph_937_287_6_1_0_17_302_13739_00,1,35.6283875875,-80.039302472,0
north-carolina_randolph_11033_287_6_1_0_17_366_13697_00,1,35.5198858239,-79.8390563307,0
north-carolina_randolph_11292_287_6_1_0_17_367_13800_00,1,35.786220411,-79.8351340431,0
north-carolina_randolph_13196_287_6_1_0_17_379_13832_00,0,35.8679189557,-79.7935873557,0
north-carolina_randolph_13250_287_6_1_0_17_380_13730_00,1,35.6041626276,-79.792653554,0
north-carolina_randolph_1388_287_6_1_0_17_305_13708_00,1,35.5493105416,-80.0340874951,0
north-carolina_randolph_14877_287_6_1_0_17_390_13814_00,1,35.8195902106,-79.7579718161,0
north-carolina_randolph_16493_287_6_1_0_17_401_13736_00,1,35.618820344,-79.7277571431,1
north-carolina_randolph_16741_287_6_1_0_17_402_13830_00,1,35.8613829746,-79.7211766917,1
north-carolina_randolph_16972_287_6_1_0_17_404_13753_00,1,35.6634658732,-79.7175501087,1
north-carolina_randolph_17177_287_6_1_0_17_405_13804_00,1,35.7943397858,-79.7128893285,1
north-carolina_randolph_17285_287_6_1_0_17_406_13758_00,1,35.675156501,-79.7106276369,1
north-carolina_randolph_17416_287_6_1_0_17_407_13735_00,1,35.615265006,-79.7076702027,1
north-carolina_randolph_17810_287_6_1_0_17_409_13823_00,1,35.8439989625,-79.6987365126,1
north-carolina_randolph_18067_287_6_1_0_17_411_13774_00,1,35.7171830035,-79.6944614118,1
north-carolina_randolph_18924_287_6_1_0_17_417_13716_00,1,35.564767013,-79.6773918568,0
north-carolina_randolph_19066_287_6_1_0_17_418_13706_00,1,35.5389419493,-79.6734907007,0
north-carolina_randolph_20480_287_6_1_0_17_427_13752_00,1,35.6579312985,-79.6442930274,1
north-carolina_randolph_20631_287_6_1_0_17_428_13751_00,1,35.6555075568,-79.6420838978,0
north-carolina_randolph_21244_287_6_1_0_17_432_13756_00,0,35.6686275467,-79.6294496265,0
north-carolina_robeson_535_287_6_1_0_17_511_13374_00,0,34.6775905417,-79.3989065714,0
north-carolina_randolph_21823_287_6_1_0_17_436_13730_00,1,35.6025596946,-79.6183679633,0
north-carolina_randolph_22666_287_6_1_0_17_441_13818_00,1,35.8297486441,-79.5959185941,0
north-carolina_randolph_22772_287_6_1_0_17_442_13773_00,1,35.7126298461,-79.594771059,0
north-carolina_randolph_22804_287_6_1_0_17_442_13805_00,1,35.7964407028,-79.595839733,1
north-carolina_randolph_23037_287_6_1_0_17_444_13736_00,0,35.6179808807,-79.5906283164,0
north-carolina_randolph_23710_287_6_1_0_17_448_13807_00,1,35.7994270112,-79.5763954977,0
north-carolina_randolph_3307_287_6_1_0_17_317_13707_00,1,35.5444987426,-79.9937304091,0
north-carolina_randolph_5472_287_6_1_0_17_330_13797_00,1,35.7796579625,-79.9523938398,1
north-carolina_randolph_8974_287_6_1_0_17_352_13825_00,0,35.8500845184,-79.8808568379,0
north-carolina_richmond_10043_287_6_1_0_17_414_13564_00,1,35.1715764888,-79.6927937142,0
north-carolina_richmond_11064_287_6_1_0_17_422_13440_00,1,34.8528401997,-79.6751126087,1
north-carolina_richmond_11574_287_6_1_0_17_425_13532_00,1,35.090600148,-79.6622925168,0
north-carolina_richmond_13748_287_6_1_0_17_442_13487_10,0,34.9727313722,-79.6098311582,0
north-carolina_richmond_13912_287_6_1_0_17_443_13543_00,1,35.1175391335,-79.6044699278,1
north-carolina_richmond_14176_287_6_1_0_17_446_13494_00,1,34.9913260302,-79.5944487546,0
north-carolina_richmond_3649_287_6_1_0_17_370_13513_00,1,35.0416633596,-79.8349107379,0
north-carolina_richmond_3737_287_6_1_0_17_371_13457_00,1,34.8966042456,-79.8328032335,0
north-carolina_richmond_3929_287_6_1_0_17_372_13505_00,1,35.0200243339,-79.8285091744,0
north-carolina_richmond_6006_287_6_1_0_17_386_13558_00,1,35.1595418411,-79.7832918844,1
north-carolina_richmond_6254_287_6_1_0_17_388_13518_00,1,35.0543681765,-79.7770926785,0
north-carolina_richmond_6671_287_6_1_0_17_391_13503_00,0,35.0159338409,-79.7676668729,0
north-carolina_richmond_6676_287_6_1_0_17_391_13508_00,0,35.0284750156,-79.7698599986,0
north-carolina_richmond_7925_287_6_1_0_17_400_13466_10,0,34.9192791275,-79.7415290608,0
north-carolina_richmond_8159_287_6_1_0_17_401_13555_00,1,35.1509876938,-79.7357039252,0
north-carolina_richmond_8017_287_6_1_0_17_400_13558_00,1,35.1568679758,-79.738845215,0
north-carolina_richmond_8982_287_6_1_0_17_407_13512_00,1,35.0390607135,-79.7190866075,0
north-carolina_richmond_8874_287_6_1_0_17_406_13548_00,1,35.1313020969,-79.718705069,0
north-carolina_richmond_9114_287_6_1_0_17_408_13501_00,1,35.009113532,-79.7145365546,0
north-carolina_richmond_9272_287_6_1_0_17_409_13516_00,1,35.049119837,-79.7108360398,0
north-carolina_richmond_929_287_6_1_0_17_341_13543_00,1,35.1221552014,-79.9233600148,0
north-carolina_richmond_9431_287_6_1_0_17_410_13531_00,1,35.0866682212,-79.7082534316,0
north-carolina_robeson_10010_287_6_1_0_17_584_13373_00,0,34.6725770464,-79.169827233,0
north-carolina_robeson_11654_287_6_1_0_17_593_13294_00,1,34.4661423045,-79.1449796009,1
north-carolina_robeson_11871_287_6_1_0_17_594_13311_00,1,34.5111790444,-79.1418859236,0
north-carolina_robeson_13143_287_6_1_0_17_600_13341_00,0,34.5883576673,-79.1208416986,0
north-carolina_robeson_13256_287_6_1_0_17_600_13454_00,1,34.8810860556,-79.1149183925,1
north-carolina_robeson_13357_287_6_1_0_17_601_13341_00,0,34.5894119457,-79.1181931,0
north-carolina_robeson_13716_287_6_1_0_17_603_13266_00,1,34.3928196489,-79.1161324646,0
north-carolina_robeson_16051_287_6_1_0_17_613_13311_00,0,34.5108728168,-79.0830879567,0
north-carolina_robeson_17284_287_6_1_0_17_618_13325_00,1,34.5459327809,-79.0643789881,1
north-carolina_robeson_17602_287_6_1_0_17_619_13395_00,1,34.7282016784,-79.0572324483,1
north-carolina_robeson_17851_287_6_1_0_17_620_13398_00,1,34.7341705457,-79.0548945576,1
north-carolina_robeson_24584_287_6_1_0_17_650_13324_00,0,34.5423146861,-78.96635567,0
north-carolina_robeson_25425_287_6_1_0_17_654_13432_00,0,34.8211536787,-78.9457621005,0
north-carolina_robeson_27563_287_6_1_0_17_667_13420_00,0,34.790435196,-78.9071921981,0
north-carolina_robeson_3871_287_6_1_0_17_545_13335_00,1,34.5740536487,-79.292033049,1
north-carolina_robeson_5979_287_6_1_0_17_559_13434_00,1,34.8307900227,-79.2443844589,1
north-carolina_robeson_6363_287_6_1_0_17_562_13362_00,0,34.6446950102,-79.2391091014,0
north-carolina_robeson_6810_287_6_1_0_17_565_13344_00,1,34.5989640078,-79.2315542182,1
north-carolina_robeson_6834_287_6_1_0_17_565_13368_00,1,34.6606476645,-79.2277162606,0
north-carolina_robeson_8021_287_6_1_0_17_573_13279_00,0,34.429969042,-79.2080016696,0
north-carolina_robeson_8091_287_6_1_0_17_573_13349_00,0,34.6097359761,-79.2060186482,0
north-carolina_rockingham_126_287_6_1_0_17_303_14015_00,0,36.3429163752,-80.0276854002,0
north-carolina_rockingham_6220_287_6_1_0_17_357_14053_00,0,36.4393360003,-79.8557414101,0
north-carolina_rockingham_8963_287_6_1_0_17_381_14055_00,0,36.4455618885,-79.7782649902,0
north-carolina_rowan_11117_287_6_1_0_17_169_13772_00,0,35.7179146492,-80.4633423031,0
north-carolina_rowan_3513_287_6_1_0_17_105_13776_00,0,35.7268002703,-80.6642213637,0
north-carolina_rowan_8021_287_6_1_0_17_141_13717_00,0,35.5750673455,-80.5526803279,0
north-carolina_rowan_8713_287_6_1_0_17_147_13725_00,0,35.5965682421,-80.5317446084,0
north-carolina_sampson_10358_287_6_1_0_17_817_13525_00,0,35.0517704744,-78.4275575931,0
north-carolina_sampson_10513_287_6_1_0_17_818_13495_00,0,34.9740274127,-78.4265763878,0
north-carolina_sampson_10547_287_6_1_0_17_818_13529_00,1,35.0621503704,-78.4240624084,0
north-carolina_sampson_12504_287_6_1_0_17_828_13564_00,1,35.1511198677,-78.3904733412,0
north-carolina_sampson_13953_287_6_1_0_17_835_13560_00,1,35.1414384551,-78.3689029507,0
north-carolina_sampson_14241_287_6_1_0_17_837_13410_00,1,34.7532947061,-78.3730357728,1
north-carolina_sampson_14463_287_6_1_0_17_838_13409_00,1,34.7491136575,-78.3718698556,1
north-carolina_sampson_15978_287_6_1_0_17_844_13564_00,1,35.1507703843,-78.3395603041,0
north-carolina_sampson_15984_287_6_1_0_17_844_13570_00,1,35.1659355255,-78.3398818373,0
north-carolina_sampson_16334_287_6_1_0_17_846_13458_00,1,34.8773587628,-78.3408140305,0
north-carolina_sampson_17383_287_6_1_0_17_850_13567_00,1,35.1572219703,-78.3200644416,0
north-carolina_sampson_17666_287_6_1_0_17_851_13612_00,1,35.2736549655,-78.3132566081,0
north-carolina_sampson_18339_287_6_1_0_17_854_13555_00,0,35.1268746751,-78.3088323268,0
north-carolina_sampson_18669_287_6_1_0_17_856_13382_00,0,34.6789194047,-78.3178875831,0
north-carolina_sampson_19361_287_6_1_0_17_858_13561_00,1,35.1428443689,-78.2957583031,0
north-carolina_sampson_20991_287_6_1_0_17_865_13391_00,1,34.7027802558,-78.2862691934,0
north-carolina_sampson_22146_287_6_1_0_17_869_13527_00,0,35.0540941757,-78.263988418,0
north-carolina_sampson_22640_287_6_1_0_17_871_13512_00,1,35.0152685283,-78.2602393666,0
north-carolina_sampson_22806_287_6_1_0_17_872_13425_00,1,34.7909575262,-78.2618925536,1
north-carolina_sampson_23400_287_6_1_0_17_874_13514_00,1,35.0204757224,-78.2477263813,0
north-carolina_sampson_23600_287_6_1_0_17_875_13458_00,1,34.8760526119,-78.2512815879,0
north-carolina_sampson_23649_287_6_1_0_17_875_13507_00,1,35.0009097795,-78.246639187,0
north-carolina_sampson_23906_287_6_1_0_17_876_13507_00,1,35.000819275,-78.24195803,0
north-carolina_sampson_25210_287_6_1_0_17_881_13524_00,1,35.0440833238,-78.2264937586,0
north-carolina_sampson_25767_287_6_1_0_17_883_13580_00,1,35.1898049306,-78.2159992528,1
north-carolina_sampson_25809_287_6_1_0_17_884_13374_00,1,34.6577963223,-78.2296246448,0
north-carolina_sampson_2651_287_6_1_0_17_769_13601_00,1,35.2532501537,-78.5736355584,0
north-carolina_sampson_2684_287_6_1_0_17_770_13492_00,1,34.9705881535,-78.5772388343,0
north-carolina_sampson_26992_287_6_1_0_17_888_13584_00,1,35.200704233,-78.198749997,1
north-carolina_sampson_3321_287_6_1_0_17_774_13543_00,1,35.1004987941,-78.5629400065,0
north-carolina_sampson_3317_287_6_1_0_17_774_13539_00,1,35.0919726366,-78.5618673366,0
north-carolina_sampson_3352_287_6_1_0_17_774_13574_00,1,35.18010954,-78.5596018893,0
north-carolina_sampson_4058_287_6_1_0_17_779_13509_00,1,35.0133486486,-78.5466847152,0
north-carolina_sampson_6281_287_6_1_0_17_793_13521_00,1,35.0422635028,-78.5034694552,0
north-carolina_sampson_7510_287_6_1_0_17_801_13458_00,1,34.8798638671,-78.4835230869,0
north-carolina_sampson_9145_287_6_1_0_17_810_13568_00,1,35.1630319841,-78.4476998916,0
north-carolina_sampson_9291_287_6_1_0_17_811_13541_00,0,35.09307063,-78.4444111558,0
north-carolina_sampson_9691_287_6_1_0_17_813_13588_00,0,35.2143597291,-78.4358543042,0
north-carolina_sampson_9970_287_6_1_0_17_815_13506_00,1,35.0023487032,-78.4368547433,0
north-carolina_scotland_1184_287_6_1_0_17_454_13404_00,1,34.7563463357,-79.5763797088,0
north-carolina_scotland_1317_287_6_1_0_17_455_13440_00,1,34.8505953973,-79.5700151535,0
north-carolina_scotland_1419_287_6_1_0_17_456_13439_00,1,34.8485082752,-79.5667746488,0
north-carolina_scotland_1615_287_6_1_0_17_458_13411_00,1,34.7757105046,-79.5635349665,0
north-carolina_scotland_1504_287_6_1_0_17_457_13413_00,0,34.7818142255,-79.5647150619,0
north-carolina_scotland_224_287_6_1_0_17_436_13422_00,1,34.8064297746,-79.6299268851,0
north-carolina_scotland_3009_287_6_1_0_17_469_13463_00,1,34.9088617689,-79.5270695471,0
north-carolina_scotland_4522_287_6_1_0_17_480_13444_00,1,34.8592248145,-79.4905041086,0
north-carolina_scotland_6446_287_6_1_0_17_493_13365_00,1,34.6550161345,-79.4532884019,0
north-carolina_scotland_9689_287_6_1_0_17_519_13405_00,0,34.7578456407,-79.3705433316,0
north-carolina_stanly_324_287_6_1_0_17_172_13572_01,1,35.1998707299,-80.4572330619,0
north-carolina_stanly_359_287_6_1_0_17_173_13569_00,1,35.1924989432,-80.4521636747,0
north-carolina_stanly_3960_287_6_1_0_17_218_13574_00,1,35.2037603193,-80.3129721606,0
north-carolina_stanly_4492_287_6_1_0_17_222_13629_00,1,35.3462939752,-80.2962056167,0
north-carolina_stanly_491_287_6_1_0_17_176_13573_00,1,35.203714695,-80.4413188392,0
north-carolina_stanly_5387_287_6_1_0_17_229_13676_00,1,35.4663622154,-80.272861566,0
north-carolina_stanly_6371_287_6_1_0_17_238_13606_00,1,35.2880017435,-80.2476514445,0
north-carolina_stokes_3839_287_6_1_0_17_206_14026_00,1,36.3731275706,-80.3405380009,0
north-carolina_stokes_4173_287_6_1_0_17_209_14025_00,1,36.369855501,-80.3298158168,0
north-carolina_stokes_630_287_6_1_0_17_177_14076_10,0,36.5045644528,-80.4304627474,0
north-carolina_stokes_7280_287_6_1_0_17_237_14024_00,0,36.3675547641,-80.2398664571,0
north-carolina_stokes_9271_287_6_1_0_17_255_14017_00,1,36.3496692191,-80.1833131772,1
north-carolina_surry_11743_287_6_1_0_17_124_14065_00,0,36.4753153456,-80.6017674771,0
north-carolina_surry_1194_287_6_1_0_17_33_14017_00,1,36.3525900846,-80.8916123622,1
north-carolina_surry_12357_287_6_1_0_17_130_14008_00,1,36.3284738895,-80.5837654445,0
north-carolina_surry_13087_287_6_1_0_17_136_14090_00,1,36.5386999882,-80.5620547733,0
north-carolina_surry_13240_287_6_1_0_17_138_14029_00,1,36.3836241029,-80.5559420515,0
north-carolina_surry_13346_287_6_1_0_17_139_14028_00,1,36.379399973,-80.5542096321,1
north-carolina_surry_1381_287_6_1_0_17_35_14029_00,1,36.38449578,-80.8855600642,0
north-carolina_surry_15346_287_6_1_0_17_157_13992_00,1,36.2855009578,-80.4963301026,0
north-carolina_surry_4103_287_6_1_0_17_58_14046_00,1,36.4274682268,-80.8125460968,1
north-carolina_surry_4303_287_6_1_0_17_60_14006_00,1,36.322527011,-80.806061642,0
north-carolina_surry_4822_287_6_1_0_17_64_14038_00,1,36.4081632583,-80.793468469,0
north-carolina_surry_5290_287_6_1_0_17_68_14022_00,1,36.3644737669,-80.7801049415,1
north-carolina_surry_5982_287_6_1_0_17_74_14033_00,1,36.3921692701,-80.762040143,0
north-carolina_surry_6299_287_6_1_0_17_77_14003_00,1,36.3155877214,-80.750531268,1
north-carolina_surry_8576_287_6_1_0_17_97_13993_00,1,36.2898448522,-80.6873182478,0
north-carolina_union_11009_287_6_1_0_17_155_13520_00,1,35.0642369702,-80.5114228047,0
north-carolina_union_11035_287_6_1_0_17_155_13546_00,1,35.1320232084,-80.5081366715,0
north-carolina_union_12458_287_6_1_0_17_165_13549_00,1,35.1404028754,-80.4784315535,0
north-carolina_union_12735_287_6_1_0_17_167_13546_00,1,35.1318974654,-80.4727209096,1
north-carolina_union_13228_287_6_1_0_17_171_13488_00,0,34.9824407359,-80.4620271167,0
north-carolina_union_13200_287_6_1_0_17_171_13460_00,1,34.9091931639,-80.4591206245,0
north-carolina_union_13285_287_6_1_0_17_171_13545_00,1,35.1295636282,-80.457848441,0
north-carolina_union_13324_287_6_1_0_17_172_13447_00,1,34.8765909437,-80.4589025704,1
north-carolina_union_15058_287_6_1_0_17_184_13545_00,1,35.1278417899,-80.4188931243,0
north-carolina_union_15228_287_6_1_0_17_186_13438_00,1,34.8513642833,-80.4149945572,0
north-carolina_union_15368_287_6_1_0_17_187_13442_00,1,34.8629181982,-80.4123857941,1
north-carolina_union_15519_287_6_1_0_17_188_13457_00,1,34.9013758573,-80.4083911182,0
north-carolina_union_15721_287_6_1_0_17_189_13523_00,0,35.0716955503,-80.4030926213,0
north-carolina_union_16360_287_6_1_0_17_194_13480_00,1,34.9617480682,-80.389291049,0
north-carolina_union_16625_287_6_1_0_17_196_13470_00,1,34.935100753,-80.3809971262,0
north-carolina_union_18228_287_6_1_0_17_207_13536_00,1,35.1048184985,-80.3465362185,0
north-carolina_union_18366_287_6_1_0_17_208_13535_00,1,35.1038473607,-80.3423999983,0
north-carolina_union_19342_287_6_1_0_17_215_13527_00,1,35.0839639173,-80.3206826749,0
north-carolina_union_19605_287_6_1_0_17_217_13509_00,1,35.0357616258,-80.3141874723,0
north-carolina_union_19748_287_6_1_0_17_218_13526_00,1,35.0815382543,-80.3123924797,0
north-carolina_union_2816_287_6_1_0_17_93_13520_00,0,35.0660688989,-80.7060504168,0
north-carolina_union_3596_287_6_1_0_17_101_13440_00,1,34.8593482008,-80.6833971764,0
north-carolina_union_4302_287_6_1_0_17_107_13464_00,1,34.919642994,-80.6597464131,1
north-carolina_union_4394_287_6_1_0_17_108_13439_00,1,34.8571697959,-80.6606783608,0
north-carolina_union_4881_287_6_1_0_17_112_13448_00,1,34.8790924067,-80.6479566876,0
north-carolina_union_6011_287_6_1_0_17_121_13438_00,1,34.8530359775,-80.6183803192,0
north-carolina_union_6141_287_6_1_0_17_122_13436_00,1,34.8497660068,-80.6166091776,0
north-carolina_union_6435_287_6_1_0_17_124_13463_00,0,34.919350139,-80.6072729671,0
north-carolina_union_6543_287_6_1_0_17_125_13436_00,1,34.848816775,-80.6053304291,0
north-carolina_union_6846_287_6_1_0_17_127_13466_00,1,34.9265376908,-80.5988124401,0
north-carolina_union_6983_287_6_1_0_17_128_13465_00,1,34.9223787463,-80.5956796171,0
north-carolina_union_7667_287_6_1_0_17_133_13444_00,0,34.8678613335,-80.5822529332,0
north-carolina_union_9823_287_6_1_0_17_147_13512_00,1,35.0443478986,-80.5344409396,0
north-carolina_vance_6231_287_6_1_0_17_823_14009_00,0,36.3022597956,-78.3671888048,0
north-carolina_wake_11457_287_6_1_0_17_726_13710_00,0,35.5350477362,-78.699876293,0
north-carolina_wake_11817_287_6_1_0_17_727_13857_00,0,35.9154175775,-78.6856746937,0
